member_id|first_name|last_name|email|address_line|city|postal_code|state|country|phone_number|birth_date|membership_length|join_date|donor_type|company_name|donation_amount|processing_fee_amount|preferred_language|payment_type|program_ind|program_funded|donation_date
228|Myrtle|Adlem|||||||540-712-9783|1987-03-06|3.0|2017-07-20|Individual||1629.6953270349723|32.59390654069944|en-CA|In Person|1|Trans Youth Mentorship|2016-07-12
700|Lambert|Chown|||||||202-279-9322|1984-06-08|5.0|2016-02-18|Individual||651.1966291019626|13.02393258203925|en-CA|Online|0||2015-10-15
40|Roseline|Ericsson|||||||915-812-0383|1983-08-14|10.0|2016-10-25|Individual||1883.987612447782|37.679752248955644|en-CA|In Person|1|Housing|2016-04-01
931|Milka|Barsham|||||||251-288-8882|1991-04-06|6.0|2016-09-26|Individual||5947.487447930781|118.94974895861561|en-CA|In Person|0||2016-08-03
963|Cyrille|Petyanin|||||||317-974-2130|1980-04-11|3.0|2016-11-07|Individual||67.46540372491931|1.3493080744983863|fr-CA|Online|1|Meal Trans|2015-02-14
333|Cindra|Chennells|||||||408-480-2407|1988-10-27|5.0|2016-05-16|Individual||2729.1943246106757|54.583886492213516|en-CA|Online|0||2015-02-20
286|Lyndell|Dreier|||||||804-880-0549|1985-08-29|5.0|2017-01-12|Individual||760.4633435031172|15.209266870062345|fr-CA|Online|0||2017-03-13
890|Bealle|Vasyutin|||||||213-579-6291|1984-05-13|10.0|2015-09-10|Individual||3082.7163330560347|61.6543266611207|fr-CA|Online|1|Family Resource Centre|2016-07-07
851|Brody|Gummow|||||||540-384-4101|1977-01-10|6.0|2017-08-10|Individual||7470.0650203772175|149.40130040754434|fr-CA|Online|0||2016-05-26
155|Holly|Clawsley|||||||504-866-2454|1989-11-01|9.0|2016-11-05|Individual||7488.395357994861|149.76790715989722|en-CA|Online|0||2017-06-22
375|Randene|Bettles|||||||925-791-1717|1982-09-10|5.0|2015-10-01|Individual||983.6986495166371|19.673972990332743|fr-CA|Online|0||2017-11-20
694|Desdemona|Challiss||||||||||2016-10-16|Individual||6146.368358927139|122.92736717854278|en-CA|Online|1|Family Resource Centre|2015-07-26
372|Conway|Barnsley|||||||570-493-3846|1978-10-23|6.0|2017-12-06|Individual||7566.628109241115|151.3325621848223|fr-CA|Online|0||2017-11-10
620|Arlina|Byfford||||||||||2016-05-25|Individual||1081.4009777659426|21.62801955531885|en-CA|In Person|1|Trans Youth Mentorship|2015-08-04
319|Carleton|Nutton|||||||707-555-6310|1986-04-10|6.0|2015-04-28|Individual||2332.1474057909604|46.64294811581921|en-CA|In Person|1|New Comer Settlement Services|2017-03-27
700|Marys|Mitham||||||||||2015-08-15|Individual||7606.665935238687|152.13331870477373|en-CA|In Person|0||2016-05-18
132|Colline|Ryves|||||||713-658-7699|1988-04-08|8.0|2017-07-23|Individual||1076.9350015599261|21.538700031198523|fr-CA|Online|0||2016-02-14
902|Purcell|Di Boldi|||||||305-846-7008|1994-09-19|2.0|2016-07-10|Individual||2181.7418458037027|43.63483691607406|fr-CA|Online|0||2016-01-25
675|Devonna|Walkowski|||||||561-494-9134|1977-01-14|3.0|2015-12-01|Individual||9586.7050928377|191.734101856754|en-CA|In Person|0||2015-02-10
729|Rosella|Heaffey|||||||513-787-4237|1988-03-02|2.0|2016-11-25|Individual||9895.096541547538|197.90193083095076|fr-CA|Online|1|Legal Clinic|2016-01-06
579|Fayth|Redgrove|||||||316-838-3606|1990-09-21|9.0|2017-10-24|Individual||5031.015449911197|100.62030899822393|en-CA|In Person|0||2016-06-08
760|Base|Heggadon|||||||212-680-3964|1990-11-03|9.0|2016-01-21|Individual||1086.7781675658969|21.73556335131794|fr-CA|Online|1|New Comer Settlement Services|2015-02-09
58|Georgiana|Andreotti|||||||810-287-5647|1997-08-21|10.0|2016-02-15|Individual||4625.33948934971|92.50678978699419|en-CA|Online|1|New Comer Settlement Services|2017-02-19
925|Joela|Rooper|||||||859-846-5211|1982-05-23|3.0|2016-01-19|Individual||2126.6280679013444|42.53256135802689|fr-CA|Online|1|Trans Youth Mentorship|2016-07-13
629|Ingmar|Carman|||||||606-203-8657|1989-07-26|2.0|2016-06-18|Individual||9058.074467784167|181.16148935568333|fr-CA|In Person|1|Meal Trans|2016-09-28
707|Rafaello|Rosensaft|||||||805-322-2745|1985-05-07|4.0|2016-11-20|Individual||776.5426947459956|15.530853894919913|fr-CA|Online|1|Family Resource Centre|2015-02-08
309|Boycie|Spinage|||||||913-905-3739|1987-11-12|6.0|2016-10-17|Individual||3423.7327796955024|68.47465559391004|fr-CA|In Person|0||2015-11-27
992|Geoffrey|Calfe|||||||903-365-4233|1992-06-25|2.0|2016-08-06|Individual||8009.4199345456855|160.18839869091371|en-CA|Online|0||2017-06-15
445|Gayle|Pattington|||||||702-789-0529|1992-01-31|9.0|2016-05-10|Individual||2816.5645278156007|56.33129055631201|en-CA|Online|0||2017-03-12
51|Hamilton|Maraga|||||||718-694-4246|1983-07-08|8.0|2017-08-05|Individual||2954.233497997221|59.08466995994442|fr-CA|Online|1|Family Resource Centre|2017-08-04
200|Katinka|Soldi||||||||||2015-05-02|Individual||9420.717642460924|188.4143528492185|en-CA|Online|0||2016-09-13
174|Mehetabel|Ciotto|||||||414-445-4550|1984-02-23|10.0|2016-09-23|Individual||1992.8945347631977|39.857890695263954|fr-CA|In Person|0||2015-08-12
940|Kirsten|Kaygill|||||||806-643-2287|1983-07-09|6.0|2016-01-12|Individual||7337.342742182919|146.74685484365838|en-CA|In Person|0||2015-01-14
353|Gideon|Webermann|||||||305-395-8580|1986-12-14|4.0|2017-04-04|Individual||8655.173036206637|173.10346072413276|en-CA|In Person|1|Family Resource Centre|2015-02-06
867|Sawyere|Tanswell||||||||||2017-04-11|Individual||4588.401872935168|91.76803745870336|fr-CA|In Person|1|New Comer Settlement Services|2016-01-08
462|Elliot|Arnal|||||||612-465-5057|1981-12-22|9.0|2015-11-06|Individual||9978.232852629526|199.56465705259052|en-CA|Online|0||2017-08-22
689|Ervin|Heibel|||||||239-580-3829|1986-09-11|1.0|2016-07-23|Individual||6995.187047460131|139.90374094920261|en-CA|In Person|0||2016-04-21
528|Starlin|Eland|||||||505-263-1343|1996-04-09|2.0|2016-05-27|Individual||6490.88680812956|129.81773616259122|en-CA|Online|1|Housing|2015-01-13
944|Carlota|Avrahm||||||||||2015-12-04|Individual||9523.526815195626|190.47053630391252|fr-CA|In Person|1|Family Resource Centre|2016-12-08
318|Genvieve|Attwool|||||||713-660-6971|1992-05-24|2.0|2016-07-06|Individual||2339.402422868702|46.788048457374046|fr-CA|In Person|0||2015-10-18
244|Mina|Shackleford|||||||913-517-4421|1979-07-14|8.0|2017-09-26|Individual||3352.418779097502|67.04837558195004|fr-CA|Online|0||2015-07-25
937|Kaitlin|Ryder|||||||209-680-4962|1993-08-17|7.0|2016-08-22|Individual||5175.241039921204|103.50482079842408|en-CA|In Person|0||2016-12-26
445|Gayle|Pattington|||||||702-789-0529|1992-01-31|9.0|2016-05-10|Individual||4781.470633941132|95.62941267882265|fr-CA|Online|0||2016-03-06
338|Ardys|Doumic|||||||917-465-2503|1990-08-27|9.0|2016-11-10|Individual||7098.438342865957|141.96876685731914|fr-CA|In Person|0||2017-12-28
694|Desdemona|Challiss||||||||||2016-10-16|Individual||6331.681794235432|126.63363588470864|en-CA|Online|0||2015-05-28
884|Lorita|Digance||||||||||2017-07-12|Individual||9285.265170710838|185.70530341421676|en-CA|Online|1|Trans Youth Mentorship|2015-03-11
354|Rodney|Tanzig|||||||901-113-5609|1977-10-19|2.0|2017-06-20|Individual||2391.1889127271916|47.82377825454383|en-CA|In Person|1|Trans Youth Mentorship|2017-04-10
393|Tucker|Leyband|||||||321-538-1262|1992-07-04|2.0|2016-07-13|Individual||9664.237088332333|193.28474176664668|fr-CA|In Person|1|Housing|2017-12-28
311|Anjela|Kydde|||||||509-143-3840|1989-05-04|6.0|2016-10-01|Individual||4569.836461739817|91.39672923479635|fr-CA|In Person|0||2015-05-23
849|Alexina|Aronstam||||||||||2017-12-17|Individual||1371.0764259796706|27.421528519593412|fr-CA|In Person|0||2017-10-28
354|Rodney|Tanzig|||||||901-113-5609|1977-10-19|2.0|2017-06-20|Individual||7555.05237135847|151.1010474271694|fr-CA|In Person|0||2017-07-05
780|Susana|MacCague|||||||858-324-9431|1985-03-09|7.0|2017-07-22|Individual||5619.483012016345|112.3896602403269|en-CA|In Person|0||2015-07-10
532|Allianora|Conti|||||||727-146-1987|1983-02-02|5.0|2015-07-08|Individual||1334.7057376888085|26.694114753776173|en-CA|In Person|1|Trans Youth Mentorship|2017-02-24
31|Jammal|See|||||||801-508-2524|1994-12-06|3.0|2015-08-13|Individual||118.9089546029403|2.378179092058806|en-CA|In Person|0||2017-11-06
541|Lezlie|Palombi||||||||||2016-12-13|Individual||9200.030629024817|184.00061258049635|en-CA|Online|1|Family Resource Centre|2015-07-23
775|Forbes|Dwerryhouse|||||||850-442-1604|1998-11-05|7.0|2015-05-12|Individual||5993.885216080081|119.87770432160161|fr-CA|Online|0||2016-03-06
75|Shepherd|Canfer|||||||806-951-4699|1990-12-21|9.0|2015-12-10|Individual||1932.4814670543865|38.64962934108773|fr-CA|Online|0||2015-08-26
555|Malchy|Vassay|||||||414-782-7718|1983-11-21|4.0|2016-11-20|Individual||2839.817032810178|56.796340656203554|en-CA|Online|1|New Comer Settlement Services|2016-04-03
803|Alice|Aleksashin||||||||||2016-04-02|Individual||2138.3822233412684|42.76764446682537|fr-CA|In Person|1|Housing|2015-03-19
903|Parrnell|Gilmour|||||||831-521-0026|1995-10-13|3.0|2017-06-26|Individual||1334.3221299036954|26.68644259807391|en-CA|In Person|0||2016-08-04
117|Bethina|Fabbro|||||||770-802-0537|1994-05-23|10.0|2015-09-23|Individual||1593.7054641884824|31.87410928376965|en-CA|Online|0||2017-05-17
720|Giacopo|Slowcock|||||||912-474-3735|1981-09-13|9.0|2017-04-13|Individual||4920.953540632926|98.41907081265852|en-CA|Online|0||2017-04-18
629|Bayard|Blood|||||||313-603-7934|1982-06-26|8.0|2016-10-21|Individual||9659.346124596155|193.1869224919231|fr-CA|Online|0||2016-01-07
185|Joceline|Bisset|||||||509-986-2876|1992-11-29|10.0|2016-09-10|Individual||5541.867801001326|110.83735602002653|fr-CA|Online|0||2017-02-21
675|Henderson|Wayman|||||||480-120-9977|1977-12-31|10.0|2017-06-01|Individual||2406.342071619824|48.126841432396475|fr-CA|In Person|0||2017-10-09
106|Kissiah|Trusty|||||||505-276-0048|1980-09-17|5.0|2017-05-20|Individual||9798.886603247913|195.97773206495825|en-CA|Online|1|Sunday Drop In|2016-11-18
939|Lela|Brotherhead|||||||712-240-9472|1984-04-23|5.0|2015-08-17|Individual||4614.0952976333865|92.28190595266773|fr-CA|In Person|0||2016-04-25
116|Margot|Pettitt|||||||305-794-3904|1976-11-16|7.0|2016-03-22|Individual||7709.787847625736|154.19575695251473|fr-CA|Online|1|Trans Youth Mentorship|2015-09-05
614|Nelly|Maultby|||||||847-475-1135|1996-12-21|7.0|2015-03-19|Individual||3613.0072234717827|72.26014446943566|en-CA|Online|1|Trans Youth Mentorship|2015-08-23
158|Bird|Probbin|||||||408-660-7510|1987-04-08|6.0|2016-10-28|Individual||5522.139071494498|110.44278142988996|fr-CA|Online|1|Family Resource Centre|2017-06-15
478|Lannie|Bromhead|||||||513-996-3201|1990-09-14|3.0|2015-06-18|Individual||5848.830501922913|116.97661003845826|fr-CA|In Person|0||2017-07-19
810|Tarrah|O'Hanley|||||||239-454-5400|1977-04-11|3.0|2017-08-18|Individual||2156.6790812350023|43.13358162470005|fr-CA|In Person|0||2015-06-20
952|Beverlee|Woodings|||||||202-240-3183|1991-03-11|4.0|2016-01-02|Individual||3496.681741818474|69.93363483636948|fr-CA|In Person|1|Housing|2015-09-26
443|Oralla|Jowers|||||||757-167-0257|1988-02-20|3.0|2016-03-26|Individual||6040.472873122287|120.80945746244574|en-CA|In Person|1|Legal Clinic|2016-08-23
105|Stuart|Island|||||||757-171-0099|1986-12-10|10.0|2017-04-28|Individual||7957.142606079903|159.14285212159805|en-CA|In Person|0||2016-10-01
149|Tania|Sandwith|||||||214-176-7571|1983-02-18|6.0|2016-03-22|Individual||4173.202367931851|83.46404735863702|fr-CA|Online|1|Housing|2015-10-18
514|Harlen|Corke|||||||847-609-4355|1978-05-13|1.0|2015-05-25|Individual||6152.933160503482|123.05866321006965|en-CA|Online|0||2017-01-03
338|Benita|Shiril|||||||414-607-0456|1992-05-15|6.0|2016-12-23|Individual||1281.3025266801478|25.626050533602957|en-CA|In Person|0||2016-11-25
820|Fitzgerald|Domegan|||||||718-413-3913|1995-08-18|9.0|2016-06-24|Individual||8363.563399694556|167.27126799389112|fr-CA|Online|1|New Comer Settlement Services|2017-07-18
513|Byram|Huxley|||||||319-118-1133|1992-07-12|1.0|2016-06-11|Individual||4402.475061024871|88.04950122049742|en-CA|Online|0||2016-04-02
733|Wilow|Lamdin|||||||806-964-9527|1988-11-08|6.0|2016-10-08|Individual||8183.80346480237|163.67606929604742|fr-CA|In Person|0||2017-06-10
108|Harli|Areles|||||||404-254-8708|1985-08-31|6.0|2017-01-04|Individual||6476.634444153396|129.53268888306792|fr-CA|In Person|0||2015-04-08
315|Eberto|Flitcroft||||||||||2017-01-11|Individual||4909.367932135|98.1873586427|fr-CA|In Person|0||2015-05-17
373|Derril|Patmore|||||||701-868-5506|1983-05-25|8.0|2015-10-07|Individual||7342.813775315012|146.85627550630025|fr-CA|In Person|0||2015-11-19
810|Erinna|Sheeres|||||||202-182-0679|1999-07-22|4.0|2016-10-18|Individual||6911.72741720254|138.2345483440508|fr-CA|In Person|1|New Comer Settlement Services|2017-08-17
117|Tammi|Thorington|||||||701-526-4740|1987-02-06|2.0|2016-04-25|Individual||8850.710339710164|177.0142067942033|en-CA|In Person|0||2017-12-26
125|Wilhelmina|Paumier|||||||760-778-8914|1984-03-03|8.0|2015-05-01|Individual||6450.979384392747|129.01958768785494|en-CA|In Person|0||2016-12-18
526|Sonia|Prattington|||||||239-757-3478|1986-03-31|1.0|2016-11-11|Individual||3070.6640680022065|61.41328136004413|fr-CA|In Person|0||2015-10-21
615|Elayne|Gallamore|||||||716-379-2826|1989-05-30|10.0|2017-10-12|Individual||5839.739252257804|116.79478504515608|en-CA|In Person|1|Legal Clinic|2017-07-12
115|Bevan|Gewer|||||||661-830-7382|1986-12-26|4.0|2016-04-24|Individual||2299.0379761661648|45.98075952332329|fr-CA|In Person|1|Meal Trans|2015-08-19
490|Nancee|Febvre|||||||314-259-0912|1981-01-19|7.0|2015-05-02|Individual||2035.979289294306|40.71958578588612|en-CA|In Person|1|Legal Clinic|2017-03-11
847|Flinn|Haveline|||||||916-840-7578|1991-06-11|4.0|2016-07-20|Individual||9654.082539531684|193.0816507906337|en-CA|In Person|1|Legal Clinic|2016-05-20
677|Antonella|Dunnaway|||||||901-882-4682|1990-01-01|3.0|2017-12-12|Individual||3202.8618260043377|64.05723652008676|fr-CA|Online|0||2017-03-15
733|Wilow|Lamdin|||||||806-964-9527|1988-11-08|6.0|2016-10-08|Individual||210.52996880232692|4.210599376046538|en-CA|In Person|1|New Comer Settlement Services|2016-12-23
993|Zane|Greenmon|||||||315-428-0662|1994-02-02|8.0|2016-07-08|Individual||4640.247822424173|92.80495644848347|fr-CA|In Person|0||2016-01-07
730|Wayland|Fitzsimons|||||||317-194-5180|1987-12-29|2.0|2016-01-09|Individual||6795.75108657975|135.915021731595|en-CA|Online|1|Housing|2015-04-16
164|Adina|Kenrat|||||||949-809-0772|1993-11-16|7.0|2015-03-04|Individual||1476.5456676525966|29.530913353051933|en-CA|Online|0||2016-06-12
971|Pearla|Penelli|||||||772-368-2267|1984-12-25|6.0|2015-07-01|Individual||5459.210652083143|109.18421304166286|en-CA|Online|0||2015-02-23
646|Giulietta|Banks|||||||319-933-6191|1977-01-27|7.0|2015-11-25|Individual||2237.392005101698|44.74784010203396|fr-CA|Online|1|Family Resource Centre|2016-07-13
479|Garvey|Howsin|||||||509-703-9128|1996-10-11|4.0|2017-06-15|Individual||2584.910965967139|51.69821931934278|en-CA|Online|0||2016-08-10
235|Giuseppe|Mc Gaughey|||||||415-819-4762|1989-12-05|2.0|2015-09-02|Individual||8771.129380414131|175.42258760828264|en-CA|Online|0||2017-05-16
249|Virgil|Slaughter||||||||||2017-08-03|Individual||9284.240547453923|185.68481094907847|en-CA|In Person|0||2015-01-07
493|Emlen|Bielfeld|||||||214-117-7954|1986-05-17|4.0|2017-12-09|Individual||3057.729088633373|61.15458177266746|fr-CA|Online|1|Housing|2015-01-01
183|Pierson|Cradoc|||||||775-235-8585|1986-09-13|7.0|2016-03-15|Individual||631.8667749812283|12.637335499624568|fr-CA|Online|0||2016-03-21
17|Ilaire|Bagenal|||||||920-358-4822|1979-06-12|1.0|2016-04-16|Individual||9501.819692145249|190.03639384290497|en-CA|Online|1|Family Resource Centre|2015-02-12
224|Kelby|Chisholm|||||||210-250-5037|1999-04-26|5.0|2016-01-24|Individual||6760.125944157069|135.20251888314138|en-CA|In Person|0||2017-11-17
232|Karna|Isworth|||||||805-889-5188|1977-06-29|3.0|2017-04-16|Individual||5974.680673211499|119.49361346422998|fr-CA|In Person|0||2017-11-13
796|Hilliary|Jesteco|||||||512-968-4602|1987-04-13|6.0|2015-01-27|Individual||2682.2894483204163|53.645788966408325|en-CA|In Person|1|Trans Youth Mentorship|2017-03-23
282|Sawyer|Frammingham|||||||573-271-1891|1996-01-26|5.0|2015-01-13|Individual||6903.387885587783|138.06775771175566|fr-CA|Online|1|Sunday Drop In|2016-08-08
760|Iggy|Cator|||||||303-643-2909|1986-05-03|3.0|2016-08-23|Individual||4294.457399289645|85.8891479857929|fr-CA|Online|1|New Comer Settlement Services|2017-03-21
700|Marys|Mitham||||||||||2015-08-15|Individual||4976.009590323463|99.52019180646927|fr-CA|In Person|0||2016-04-07
878|Ortensia|Shorte|||||||719-417-3589|1989-09-19|7.0|2015-06-24|Individual||4505.074854467799|90.10149708935599|fr-CA|Online|0||2015-04-11
676|Lorant|Goadsby||||||||||2017-11-01|Individual||4468.26024697251|89.3652049394502|fr-CA|Online|0||2016-10-02
183|Charlean|Duncan|||||||225-968-1872|1986-10-20|10.0|2016-10-18|Individual||4022.4696892863235|80.44939378572647|en-CA|In Person|1|New Comer Settlement Services|2015-03-10
851|Noni|Barhams|||||||202-612-5630|1993-10-30|9.0|2016-05-13|Individual||7521.094093415855|150.42188186831712|en-CA|Online|1|Sunday Drop In|2017-03-01
148|Derk|Hounihan|||||||860-389-2519|1979-02-14|10.0|2015-03-13|Individual||3674.88806943936|73.49776138878721|fr-CA|Online|1|Legal Clinic|2015-08-05
361|Oralee|Oxbe|||||||816-614-9439|1983-07-24|7.0|2016-10-27|Individual||2537.29544220662|50.7459088441324|fr-CA|In Person|0||2016-07-13
381|Putnem|Southcomb|||||||781-591-2195|1990-08-18|6.0|2016-02-26|Individual||3140.90024675341|62.8180049350682|en-CA|Online|0||2015-12-04
886|Darby|Fuente|||||||209-899-7477|1995-03-27|5.0|2016-12-15|Individual||8733.170728866324|174.66341457732648|fr-CA|Online|1|Sunday Drop In|2017-09-02
137|Barrie|Cantos|||||||719-822-1172|1991-02-11|3.0|2017-11-17|Individual||7404.419983732792|148.08839967465585|fr-CA|Online|0||2016-12-04
525|Allyn|Dinneges|||||||785-344-2904|1983-02-01|9.0|2017-08-03|Individual||1865.1160468999044|37.30232093799809|en-CA|In Person|1|Sunday Drop In|2016-04-25
419|Lily|Nice|||||||703-560-9424|1999-02-27|5.0|2015-11-09|Individual||5509.128185637682|110.18256371275363|fr-CA|In Person|1|Sunday Drop In|2016-08-01
443|Oralla|Jowers|||||||757-167-0257|1988-02-20|3.0|2016-03-26|Individual||1119.4206510546667|22.388413021093335|en-CA|Online|0||2017-05-27
144|Florence|Laroux|||||||843-181-6252|1998-04-10|9.0|2017-03-26|Individual||104.32395220993965|2.086479044198793|en-CA|Online|1|Legal Clinic|2015-06-17
193|Jemmy|Jurkiewicz|||||||310-616-7325|1994-07-25|2.0|2016-07-27|Individual||9080.549182937868|181.61098365875736|en-CA|In Person|1|Trans Youth Mentorship|2016-12-09
521|Alfie|Veque|||||||410-435-9457|1977-03-01|9.0|2015-09-23|Individual||8160.303478360231|163.20606956720462|en-CA|In Person|1|New Comer Settlement Services|2017-11-03
28|Hadley|I'anson|||||||626-594-8488|1981-06-19|4.0|2017-06-28|Individual||1611.5574593657284|32.23114918731457|fr-CA|In Person|0||2017-11-14
434|Norri|Lashbrook|||||||260-948-6830|1980-09-15|6.0|2015-05-05|Individual||8643.381809271423|172.86763618542847|fr-CA|In Person|1|Family Resource Centre|2015-11-16
216|Atlante|Jeanneau|||||||937-850-3345|1989-02-11|1.0|2015-05-22|Individual||2341.1963720810604|46.82392744162121|fr-CA|Online|0||2016-10-02
767|Jeri|Wollen|||||||505-186-0689|1996-08-04|1.0|2015-11-05|Individual||9855.55282144942|197.1110564289884|fr-CA|Online|0||2015-04-03
646|Alvira|Harrie|||||||469-974-6184|1977-10-03|7.0|2017-02-17|Individual||6575.658625118337|131.51317250236676|en-CA|Online|1|Sunday Drop In|2016-03-19
943|Jacki|Swanston|||||||971-789-2763|1991-03-28|9.0|2017-12-11|Individual||8914.799675683867|178.29599351367736|fr-CA|In Person|1|New Comer Settlement Services|2017-09-10
348|Peri|McClean|||||||202-457-4192|1991-01-02|5.0|2015-10-13|Individual||4178.255579685488|83.56511159370976|fr-CA|Online|1|New Comer Settlement Services|2017-03-11
444|Paton|Cavell|||||||507-882-8451|1984-10-15|9.0|2015-01-02|Individual||3531.1003907440595|70.62200781488119|fr-CA|Online|0||2017-08-22
26|Farris|Robertet|||||||850-472-0932|1997-03-17|7.0|2016-12-19|Individual||5726.26098594184|114.5252197188368|fr-CA|In Person|0||2017-05-13
303|Quint|Castilljo|||||||910-175-3017|1991-08-24|3.0|2017-05-17|Individual||1025.626928240226|20.512538564804522|en-CA|Online|1|Sunday Drop In|2017-07-05
