,address_line,birth_date,city,country,email,first_name,full_address,join_date,last_name,latitude,longitude,member_id,membership_length,phone_number,postal_code,state
595,134 BANFF RD,1979-12-28,TORONTO,Canada,etolomeigj@storify.com,Ealasaid,"134 BANFF RD , TORONTO , ON",2017-11-13,Tolomei,,,475,1.0,318-227-6537,M4P2P5,ON
596,500 SHERBOURNE ST APT 1709,,TORONTO,,teastmeadgk@webs.com,Teresa,"500 SHERBOURNE ST APT 1709 , TORONTO , ON",2017-02-23,Eastmead,,,548,,,M4X1L1,ON
597,183 ROEHAMPTON AVE BASEMENT APRTMENT,1995-08-25,TORONTO,Canada,cellgl@addtoany.com,Coral,"183 ROEHAMPTON AVE BASEMENT APRTMENT , TORONTO , ON",2015-08-04,Ell,,,470,5.0,682-306-4736,M4P1R4,ON
598,100 GLOUCESTER STREET UNIT 1103,1983-02-02,TORONTO,Canada,kpinchongm@google.es,Kennan,"100 GLOUCESTER STREET UNIT 1103 , TORONTO , ON",2017-05-17,Pinchon,,,496,8.0,904-166-3904,M4Y1M1,ON
599,27 CROSSOVERS ST,1996-06-29,TORONTO,Canada,lberthotgn@omniture.com,Lynnelle,"27 CROSSOVERS ST , TORONTO , ON",2015-09-05,Berthot,,,309,9.0,318-524-5303,M4E3X2,ON
600,45 VICTORIA PARK AVE,1994-05-17,SCARBOROUGH,Canada,sconneelygo@so-net.ne.jp,Sharla,"45 VICTORIA PARK AVE , SCARBOROUGH , ON",2016-05-15,Conneely,,,377,6.0,417-642-3553,M4E3S1,ON
601,152 SPARKHALL AVE,1992-12-27,TORONTO,Canada,bwaithgp@domainmarket.com,Burty,"152 SPARKHALL AVE , TORONTO , ON",2015-08-17,Waith,,,941,1.0,303-780-9119,M4K1G8,ON
602,275 MAIN ST  APT 601,1982-08-10,TORONTO,Canada,btaffeegq@theatlantic.com,Bridgette,"275 MAIN ST  APT 601 , TORONTO , ON",2016-10-18,Taffee,,,185,5.0,419-758-6212,M4C4X4,ON
603,2406-140 ERSKINE AVE,1978-05-13,TORONTO,Canada,hcorkegr@dailymotion.com,Harlen,"2406-140 ERSKINE AVE , TORONTO , ON",2015-05-25,Corke,,,514,1.0,847-609-4355,M4P1Z2,ON
604,2604-565 SHERBOURNE ST,1996-03-03,TORONTO,Canada,kdmisekgs@google.com.br,Killy,"2604-565 SHERBOURNE ST , TORONTO , ON",2015-02-17,Dmisek,,,465,2.0,716-248-1709,M4X1W7,ON
605,45 CHARLES ST E #1801,1999-09-12,TORONTO,Canada,blinsteadgt@bloomberg.com,Bax,"45 CHARLES ST E #1801 , TORONTO , ON",2017-09-03,Linstead,,,697,2.0,432-935-4567,M4Y0B8,ON
606,8 COLEMAN AVE,1998-11-03,TORONTO,Canada,omingauldgu@examiner.com,Orsola,"8 COLEMAN AVE , TORONTO , ON",2015-04-21,Mingauld,,,878,10.0,907-165-5881,M4C1P7,ON
607,70 GLENVALE BLVD,1990-07-07,EAST YORK,Canada,cgoslinggv@ebay.com,Chester,"70 GLENVALE BLVD , EAST YORK , ON",2017-03-15,Gosling,,,604,2.0,765-253-8279,M4G2V6,ON
608,40 FERRIER AVENUE,1985-08-01,TORONTO,Canada,mbaldrygw@loc.gov,Missy,"40 FERRIER AVENUE , TORONTO , ON",2017-01-24,Baldry,,,391,8.0,319-771-5416,M4K3H4,ON
609,121 BALLIOL ST,1988-12-09,TORONTO,Canada,rrimegx@nbcnews.com,Raddy,"121 BALLIOL ST , TORONTO , ON",2016-05-25,Rime,,,424,1.0,678-369-3490,M4S1C2,ON
610,2816-260 WELLESLEY ST E,1999-07-22,TORONTO,Canada,esheeresgy@chron.com,Erinna,"2816-260 WELLESLEY ST E , TORONTO , ON",2016-10-18,Sheeres,,,810,4.0,202-182-0679,M4X1G6,ON
611,1109-130 EGLINTON AVE E,1996-07-24,TORONTO,Canada,dbeeckgz@jugem.jp,Dotty,"1109-130 EGLINTON AVE E , TORONTO , ON",2016-02-11,Beeck,,,878,3.0,904-566-1921,M4P2X9,ON
612,85 BELLHAVEN RD,1996-10-23,TORONTO,Canada,dvandecappelleh0@chron.com,Debi,"85 BELLHAVEN RD , TORONTO , ON",2016-05-10,Van De Cappelle,,,968,1.0,937-745-7695,M4L3J7,ON
613,214-110 UNITY RD,1982-12-05,TORONTO,Canada,sbruinh1@china.com.cn,Shawn,"214-110 UNITY RD , TORONTO , ON",2016-01-04,Bruin,,,585,9.0,408-534-6546,M4J5A9,ON
614,1509-77 HOWARD ST,1987-02-06,TORONTO,Canada,tthoringtonh2@storify.com,Tammi,"1509-77 HOWARD ST , TORONTO , ON",2016-04-25,Thorington,,,117,2.0,701-526-4740,M4X1J9,ON
615,1806-66 BROADWAY AVE,1986-03-20,TORONTO,Canada,fwhiteleyh3@china.com.cn,Fonzie,"1806-66 BROADWAY AVE , TORONTO , ON",2017-05-14,Whiteley,,,311,1.0,678-334-9900,M4P1T6,ON
616,104-5 ELM AVE,1977-10-19,TORONTO,Canada,rtanzigh4@house.gov,Rodney,"104-5 ELM AVE , TORONTO , ON",2017-06-20,Tanzig,,,354,2.0,901-113-5609,M4W1N1,ON
617,484 CHURCH STREET APARTMENT 1104,,TORONTO,,alonghursth5@com.com,Alexis,"484 CHURCH STREET APARTMENT 1104 , TORONTO , ON",2015-03-05,Longhurst,,,643,,,M4Y2C7,ON
618,2310-240 WELLESLEY ST E,1983-03-20,TORONTO,Canada,bbarkawayh6@google.com.au,Benita,"2310-240 WELLESLEY ST E , TORONTO , ON",2015-07-22,Barkaway,,,543,8.0,859-160-5578,M4X1G5,ON
619,31-200 ERSKINE AVE,1989-11-17,TORONTO,Canada,hstintonh7@nytimes.com,Hestia,"31-200 ERSKINE AVE , TORONTO , ON",2017-03-21,Stinton,,,288,1.0,817-703-0847,M4P1Z4,ON
620,33 EASTMOUNT  AVE APT 102,1994-11-12,TORONTO,Canada,zbriarh8@wikispaces.com,Zechariah,"33 EASTMOUNT  AVE APT 102 , TORONTO , ON",2017-01-25,Briar,,,860,9.0,916-608-7714,M4K1V3,ON
621,1515-35 HAYDEN ST,1987-04-18,TORONTO,Canada,kizchakih9@icq.com,Kris,"1515-35 HAYDEN ST , TORONTO , ON",2017-05-22,Izchaki,,,439,5.0,234-442-2948,M4Y3C3,ON
622,1001-6 PARK VISTA,1982-03-10,TORONTO,Canada,rsandilandsha@columbia.edu,Raddie,"1001-6 PARK VISTA , TORONTO , ON",2016-02-20,Sandilands,,,31,7.0,559-314-9364,M4B1A2,ON
623,1001-6 PARK VISTA,1980-09-15,TORONTO,Canada,nlashbrookhb@shareasale.com,Norri,"1001-6 PARK VISTA , TORONTO , ON",2015-05-05,Lashbrook,,,434,6.0,260-948-6830,M4B1A2,ON
624,95B SUMMERHILL AVE,1991-03-28,TORONTO,Canada,jswanstonhc@goo.ne.jp,Jacki,"95B SUMMERHILL AVE , TORONTO , ON",2017-12-11,Swanston,,,943,9.0,971-789-2763,M4T1B1,ON
625,1201-235 BLOOR ST E,1983-04-01,TORONTO,Canada,hdemichelehd@dailymotion.com,Helenka,"1201-235 BLOOR ST E , TORONTO , ON",2017-08-02,De Michele,,,575,7.0,813-654-5279,M4W3Y3,ON
626,1201-235 BLOOR ST E,1991-07-27,TORONTO,Canada,cgiovannaccihe@thetimes.co.uk,Currie,"1201-235 BLOOR ST E , TORONTO , ON",2016-03-22,Giovannacci,,,759,7.0,202-535-5999,M4W3Y3,ON
627,1009 LOGAN AVE,1979-06-12,TORONTO,Canada,ibagenalhf@etsy.com,Ilaire,"1009 LOGAN AVE , TORONTO , ON",2016-04-16,Bagenal,,,17,1.0,920-358-4822,M4K3E6,ON
628,40 DUGGAN AVE,1984-06-27,TORONTO,Canada,glascellhg@ning.com,Gorden,"40 DUGGAN AVE , TORONTO , ON",2016-12-27,Lascell,,,357,10.0,702-407-4858,M4V1Y2,ON
629,229 CEDARVALE AVE,1989-03-25,TORONTO,Canada,etribellhh@webmd.com,Ermanno,"229 CEDARVALE AVE , TORONTO , ON",2015-12-20,Tribell,,,784,7.0,904-240-8187,M4C4K3,ON
630,39 CURZON ST,1983-05-05,TORONTO,Canada,ddwyerhi@prnewswire.com,Donelle,"39 CURZON ST , TORONTO , ON",2017-06-22,Dwyer,,,384,5.0,713-372-6337,M4M3B3,ON
631,52 LAWRENCE AVE E,1981-09-05,TORONTO,Canada,obambrahj@mozilla.org,Odetta,"52 LAWRENCE AVE E , TORONTO , ON",2017-05-28,Bambra,,,2,2.0,714-576-5992,M4N1S3,ON
632,52 LAWRENCE AVE E,1995-12-16,TORONTO,Canada,lkeelehk@wix.com,Lynna,"52 LAWRENCE AVE E , TORONTO , ON",2017-03-28,Keele,,,163,5.0,786-643-1948,M4N1S3,ON
633,B10-83 ELM AVE,1994-03-24,TORONTO,Canada,kgalierhl@wired.com,Konstance,"B10-83 ELM AVE , TORONTO , ON",2016-06-07,Galier,,,290,1.0,512-595-3204,M4W1P1,ON
634,43 DENVALE RD,1979-07-19,EAST YORK,Canada,abriscoehm@storify.com,Avrom,"43 DENVALE RD , EAST YORK , ON",2017-01-02,Briscoe,,,298,5.0,804-801-7282,M4B3B3,ON
635,71 CLARENDON AVE,1991-01-25,TORONTO,Canada,adaybellhn@ox.ac.uk,Aeriela,"71 CLARENDON AVE , TORONTO , ON",2015-06-22,Daybell,,,448,2.0,619-980-4317,M4V1J2,ON
636,2004-10 HOGARTH AVE,1989-04-12,TORONTO,Canada,mloughnanho@tuttocitta.it,Melodee,"2004-10 HOGARTH AVE , TORONTO , ON",2015-03-04,Loughnan,,,345,7.0,419-114-2190,M4K1J9,ON
637,1702 - 10 HOGARTH AVE,1999-05-19,TORONTO,Canada,ntagghp@mediafire.com,Nikkie,"1702 - 10 HOGARTH AVE , TORONTO , ON",2016-06-09,Tagg,,,745,7.0,251-490-9102,M4K1J9,ON
638,305-4 GRANDSTAND PL,1980-02-03,TORONTO,Canada,dgerglerhq@sbwire.com,Daune,"305-4 GRANDSTAND PL , TORONTO , ON",2017-08-26,Gergler,,,254,2.0,563-352-1705,M4H1E3,ON
639,100 MERTON STREET APT 101,1991-10-27,TORONTO,Canada,bboakeshr@oaic.gov.au,Blaire,"100 MERTON STREET APT 101 , TORONTO , ON",2015-04-11,Boakes,,,822,3.0,559-934-2876,M4S3G1,ON
640,565 SHERBOURNE ST,1997-08-21,TORONTO,Canada,gandreottihs@webeden.co.uk,Georgiana,"565 SHERBOURNE ST , TORONTO , ON",2016-02-15,Andreotti,,,58,10.0,810-287-5647,M4X1W7,ON
641,1071 WOODBINE AVE #207,1992-07-12,EAST YORK,Canada,bhuxleyht@theguardian.com,Byram,"1071 WOODBINE AVE #207 , EAST YORK , ON",2016-06-11,Huxley,,,513,1.0,319-118-1133,M4C4C2,ON
642,664 GERRARD ST E,,TORONTO,,vslaughterhu@wufoo.com,Virgil,"664 GERRARD ST E , TORONTO , ON",2017-08-03,Slaughter,,,249,,,M4M1Y3,ON
643,1790 EGLINTON AVE EAST 912,1991-09-13,TORONTO,Canada,fsilvermanhv@spotify.com,Freddy,"1790 EGLINTON AVE EAST 912 , TORONTO , ON",2017-03-03,Silverman,,,29,2.0,802-437-4346,M4A2T3,ON
644,95 WOOD STREET APT 72,1998-01-22,TORONTO,Canada,ljagielahw@buzzfeed.com,Lewes,"95 WOOD STREET APT 72 , TORONTO , ON",2015-09-09,Jagiela,,,805,9.0,215-874-4189,M4Y2Z3,ON
645,3-574 KINGSTON RD,,TORONTO,,sbenfordhx@merriam-webster.com,Shea,"3-574 KINGSTON RD , TORONTO , ON",2016-11-05,Benford,,,406,,,M4E1P9,ON
646,2727 YONGE ST #708,,TORONTO,,ltustinhy@nasa.gov,Lennie,"2727 YONGE ST #708 , TORONTO , ON",2017-06-02,Tustin,,,860,,,M4N3R6,ON
647,2727 YONGE ST #708,,TORONTO,,lpalombihz@japanpost.jp,Lezlie,"2727 YONGE ST #708 , TORONTO , ON",2016-12-13,Palombi,,,541,,,M4N3R6,ON
648,18 TINDER CRES UNIT 317,,NORTH YORK,,aongei0@acquirethisname.com,Adorne,"18 TINDER CRES UNIT 317 , NORTH YORK , ON",2016-06-27,Onge,,,263,,,M4A1L4,ON
649,116 SIMPSON AVENUE,1977-02-11,TORONTO,Canada,agallegoi1@telegraph.co.uk,Aubry,"116 SIMPSON AVENUE , TORONTO , ON",2015-06-24,Gallego,,,655,7.0,830-428-3350,M4K1A2,ON
650,307-678 BROADVIEW AVE,1993-03-01,TORONTO,Canada,whellicari2@naver.com,Waldo,"307-678 BROADVIEW AVE , TORONTO , ON",2017-07-21,Hellicar,,,512,7.0,512-651-1565,M4K2P2,ON
651,101 FURNIVAL RD,1985-08-20,EAST YORK,Canada,ppidgeleyi3@senate.gov,Pebrook,"101 FURNIVAL RD , EAST YORK , ON",2016-11-03,Pidgeley,,,703,4.0,505-199-2226,M4B1W6,ON
652,1182-7B PLEASANT BLVD,,TORONTO,,tlimoni4@kickstarter.com,Tarrah,"1182-7B PLEASANT BLVD , TORONTO , ON",2015-02-05,Limon,,,322,,,M4T1K2,ON
653,1405-77 HUNTLEY ST,1987-09-01,TORONTO,Canada,stregensoei5@utexas.edu,Sherie,"1405-77 HUNTLEY ST , TORONTO , ON",2017-07-08,Tregensoe,,,35,6.0,561-862-6827,M4Y2P3,ON
654,367 COXWELL AVE,1989-04-19,TORONTO,Canada,krapii6@purevolume.com,Kameko,"367 COXWELL AVE , TORONTO , ON",2017-11-22,Rapi,,,955,4.0,516-115-6063,M4L3B8,ON
655,404-136 BROADWAY AVENUE,1998-04-09,TORONTO,Canada,hnappini7@friendfeed.com,Heda,"404-136 BROADWAY AVENUE , TORONTO , ON",2017-07-11,Nappin,,,725,8.0,206-414-2755,M4P1V6,ON
656,127 GAMBLE AVE,1985-07-21,EAST YORK,Canada,lwhittami8@reference.com,Lezley,"127 GAMBLE AVE , EAST YORK , ON",2015-04-12,Whittam,,,589,4.0,212-188-8179,M4J2P2,ON
657,32 HOGARTH AVE,,TORONTO,,fkinsetti9@shutterfly.com,Flory,"32 HOGARTH AVE , TORONTO , ON",2016-03-24,Kinsett,,,255,,,M4K1K1,ON
658,128 BOWOOD AVE,1978-03-16,TORONTO,Canada,mgodfroyia@parallels.com,Maribel,"128 BOWOOD AVE , TORONTO , ON",2015-06-20,Godfroy,,,151,1.0,408-271-5813,M4N1Y5,ON
659,109 EDGEWOOD AVE,1990-07-12,TORONTO,Canada,cswinerdib@constantcontact.com,Chiquia,"109 EDGEWOOD AVE , TORONTO , ON",2016-01-09,Swinerd,,,403,6.0,402-679-6888,M4L3H2,ON
660,166 WILDWOOD CRES,1976-12-05,TORONTO,Canada,dstovineic@senate.gov,Darnall,"166 WILDWOOD CRES , TORONTO , ON",2015-06-08,Stovine,,,463,5.0,562-484-7693,M4L2K7,ON
661,106-2892 ST CLAIR EAST,1981-10-04,TORONTO,Canada,klaingid@themeforest.net,Kelsey,"106-2892 ST CLAIR EAST , TORONTO , ON",2015-09-06,Laing,,,144,7.0,419-976-6287,M4B1N6,ON
662,88 ERSKINE AVE APT 2207,1982-05-12,TORONTO,Canada,cyakovichie@shutterfly.com,Cammi,"88 ERSKINE AVE APT 2207 , TORONTO , ON",2015-05-19,Yakovich,,,900,9.0,916-196-1489,M4P1Y3,ON
663,2302-15 DUNDONALD ST,,TORONTO,,rlodeif@infoseek.co.jp,Raimund,"2302-15 DUNDONALD ST , TORONTO , ON",2016-02-25,Lode,,,61,,,M4Y1K4,ON
664,10 INWOOD AVE,1984-08-21,TORONTO,Canada,glawerenceig@domainmarket.com,Gertrudis,"10 INWOOD AVE , TORONTO , ON",2016-05-22,Lawerence,,,475,10.0,719-765-7327,M4J3Y3,ON
665,461 RHODES AVE,1993-01-11,TORONTO,Canada,tattiwillih@sciencedaily.com,Teriann,"461 RHODES AVE , TORONTO , ON",2017-02-10,Attiwill,,,702,4.0,253-776-8674,M4L3A6,ON
666,303-3 GLENBURN AVE,1995-02-20,TORONTO,Canada,fclatworthyii@hatena.ne.jp,Felicio,"303-3 GLENBURN AVE , TORONTO , ON",2015-04-05,Clatworthy,,,937,2.0,907-885-6671,M4B2W8,ON
667,164 LANGFORD AVE,1983-08-19,EAST YORK,Canada,respij@house.gov,Rusty,"164 LANGFORD AVE , EAST YORK , ON",2016-05-26,Esp,,,273,4.0,304-300-0094,M4J3E6,ON
668,164 LANGFORD AVE,1993-08-17,EAST YORK,Canada,kryderik@sohu.com,Kaitlin,"164 LANGFORD AVE , EAST YORK , ON",2016-08-22,Ryder,,,937,7.0,209-680-4962,M4J3E6,ON
669,80 KIMBERLEY AVE,1986-12-10,TORONTO,Canada,sislandil@europa.eu,Stuart,"80 KIMBERLEY AVE , TORONTO , ON",2017-04-28,Island,,,105,10.0,757-171-0099,M4E2Z5,ON
670,594 HILLSDALE AVE E,,TORONTO,,mjessonim@printfriendly.com,Madlin,"594 HILLSDALE AVE E , TORONTO , ON",2015-10-17,Jesson,,,463,,,M4S1V2,ON
671,440 DUPLEX AVE,,TORONTO,,kroomesin@cargocollective.com,Kissie,"440 DUPLEX AVE , TORONTO , ON",2016-09-22,Roomes,,,163,,,M4R1V4,ON
672,80 ST CLAIR AVE EAST SUITE 2003,1979-08-06,TORONTO,Canada,marchibouldio@ucsd.edu,Morena,"80 ST CLAIR AVE EAST SUITE 2003 , TORONTO , ON",2016-05-10,Archibould,,,220,5.0,254-865-1381,M4T1N6,ON
673,30 EDITH DRIVE #1111,1991-06-13,TORONTO,Canada,wpitfordip@google.ca,Ware,"30 EDITH DRIVE #1111 , TORONTO , ON",2015-05-24,Pitford,,,85,4.0,704-196-4969,M4R1Y8,ON
674,35 HENNING AVE,1981-11-16,TORONTO,Canada,cflawsiq@si.edu,Cathe,"35 HENNING AVE , TORONTO , ON",2017-11-02,Flaws,,,909,5.0,810-722-9835,M4R1X6,ON
675,35 HENNING AVE,1991-04-19,TORONTO,Canada,bhumir@alibaba.com,Bebe,"35 HENNING AVE , TORONTO , ON",2015-10-01,Hum,,,844,1.0,910-973-0724,M4R1X6,ON
676,29 CHESTER HILL RD,1986-12-14,TORONTO,Canada,gwebermannis@w3.org,Gideon,"29 CHESTER HILL RD , TORONTO , ON",2017-04-04,Webermann,,,353,4.0,305-395-8580,M4K1X4,ON
677,501-65 THORNCLIFFE PARK DR,1980-10-05,TORONTO,Canada,rwittsit@sourceforge.net,Regina,"501-65 THORNCLIFFE PARK DR , TORONTO , ON",2016-05-04,Witts,,,215,5.0,919-519-2633,M4H1L2,ON
678,413-60 HOMEWOOD AVE,1984-01-28,TORONTO,Canada,srobeconiu@themeforest.net,Salim,"413-60 HOMEWOOD AVE , TORONTO , ON",2017-02-21,Robecon,,,994,6.0,646-103-0089,M4Y2X4,ON
679,84 EDITH DRIVE,1985-01-22,TORONTO,Canada,lheinishiv@gmpg.org,Lilah,"84 EDITH DRIVE , TORONTO , ON",2015-08-27,Heinish,,,140,6.0,317-187-6009,M4R1Z2,ON
680,138 SWEENEY DR,1985-03-18,NORTH YORK,Canada,fmuzziiw@google.com.br,Faber,"138 SWEENEY DR , NORTH YORK , ON",2016-06-03,Muzzi,,,326,8.0,360-284-1520,M4A1T9,ON
681,33 WOOD ST UNIT 3004,,TORONTO,,acremenix@biblegateway.com,Anderson,"33 WOOD ST UNIT 3004 , TORONTO , ON",2017-05-20,Cremen,,,213,,,M4Y2P8,ON
682,8 BROWNING AVE,1995-11-27,TORONTO,Canada,kablesoniy@i2i.jp,Kala,"8 BROWNING AVE , TORONTO , ON",2017-09-13,Ableson,,,430,4.0,361-330-2433,M4K1V7,ON
683,1501 WOODBINE AVE 415,1992-05-15,TORONTO,Canada,bshiriliz@patch.com,Benita,"1501 WOODBINE AVE 415 , TORONTO , ON",2016-12-23,Shiril,,,338,6.0,414-607-0456,M4C4H1,ON
684,4-1157 O'CONNOR DR,1995-04-23,EAST YORK,Canada,tosullivanj0@cnbc.com,Teodorico,"4-1157 O'CONNOR DR , EAST YORK , ON",2015-04-06,O' Sullivan,,,896,5.0,716-898-4282,M4B2T5,ON
685,25 NORTBROOK RD,1989-05-22,TORONTO,Canada,elonglandj1@cisco.com,Elyssa,"25 NORTBROOK RD , TORONTO , ON",2016-09-24,Longland,,,721,2.0,559-124-9556,M4J4E9,ON
686,145 MEMORIAL PARK AVE,1994-05-30,EAST YORK,Canada,tabramsonj2@facebook.com,Torie,"145 MEMORIAL PARK AVE , EAST YORK , ON",2016-08-12,Abramson,,,222,4.0,347-260-4652,M4J2K3,ON
687,145 MEMORIAL PARK AVE,1995-03-07,EAST YORK,Canada,fleelj3@oakley.com,Freeman,"145 MEMORIAL PARK AVE , EAST YORK , ON",2017-10-18,Leel,,,581,5.0,910-518-4687,M4J2K3,ON
688,293KEEWATIN AVE,1984-06-28,TORONTO,Canada,icobelloj4@cloudflare.com,Irvine,"293KEEWATIN AVE , TORONTO , ON",2016-11-23,Cobello,,,42,4.0,253-472-6142,M4P2A4,ON
689,23 BOWOOD AVE,1990-05-26,TORONTO,Canada,aoakesj5@indiatimes.com,Audi,"23 BOWOOD AVE , TORONTO , ON",2017-05-23,Oakes,,,655,4.0,757-277-2063,M4N1Y3,ON
690,402-225 WELLESLEY ST E,1977-11-26,TORONTO,Canada,ashadfourthj6@godaddy.com,Abby,"402-225 WELLESLEY ST E , TORONTO , ON",2017-02-26,Shadfourth,,,328,1.0,336-263-2552,M4X1X8,ON
691,1049 GREENWOOD AVE,1979-09-27,EAST YORK,Canada,sdanickj7@cbsnews.com,Sindee,"1049 GREENWOOD AVE , EAST YORK , ON",2017-11-19,Danick,,,19,3.0,205-158-8629,M4J4E2,ON
692,1049 GREENWOOD AVE,1993-04-17,EAST YORK,Canada,jcrosenj8@fc2.com,Janette,"1049 GREENWOOD AVE , EAST YORK , ON",2015-03-07,Crosen,,,669,5.0,203-706-7178,M4J4E2,ON
693,203 -77DAVISVILLE AVE,1977-09-04,TORONTO,Canada,aguittetj9@examiner.com,Andree,"203 -77DAVISVILLE AVE , TORONTO , ON",2015-12-21,Guittet,,,120,3.0,515-493-8501,M4S1G4,ON
694,207-36 THORNCLIFFE PARK DR,1989-06-01,TORONTO,Canada,sgawkesja@amazon.de,Shawn,"207-36 THORNCLIFFE PARK DR , TORONTO , ON",2017-03-08,Gawkes,,,378,3.0,863-734-5448,M4H1J8,ON
695,125 CHATSWORTH DRIVE,1988-04-19,TORONTO,Canada,aebbinsjb@hatena.ne.jp,Aubine,"125 CHATSWORTH DRIVE , TORONTO , ON",2017-11-28,Ebbins,,,693,9.0,352-284-7039,M4R1S1,ON
696,5 HOWLAND ROAD,1995-07-11,TORONTO,Canada,rdoodyjc@e-recht24.de,Robers,"5 HOWLAND ROAD , TORONTO , ON",2015-12-25,Doody,,,321,5.0,601-214-5817,M4K2Z4,ON
697,10-75 HALSEY AVE,,EAST YORK,,hkinchinjd@buzzfeed.com,Hardy,"10-75 HALSEY AVE , EAST YORK , ON",2017-11-12,Kinchin,,,462,,,M4B1A8,ON
698,59 ISABELLA STREET 1005,1998-11-27,TORONTO,Canada,mcosinje@alexa.com,Marie-jeanne,"59 ISABELLA STREET 1005 , TORONTO , ON",2015-07-26,Cosin,,,889,7.0,609-101-0700,M4Y1M9,ON
699,85 THORNCLIFFE PARK DR UNIT 2112,1983-02-13,TORONTO,Canada,cdubockjf@theglobeandmail.com,Clayton,"85 THORNCLIFFE PARK DR UNIT 2112 , TORONTO , ON",2015-11-14,Dubock,,,836,9.0,305-942-7016,M4H1L6,ON
700,817-140 ERSKINE AVE,1992-06-05,TORONTO,Canada,sspilsburiejg@shutterfly.com,Sutherland,"817-140 ERSKINE AVE , TORONTO , ON",2017-10-25,Spilsburie,,,336,10.0,806-279-2542,M4P1Z2,ON
701,1556 QUEEN ST EAST APT 2,1990-05-29,TORONTO,Canada,hhallowayjh@amazon.com,Hy,"1556 QUEEN ST EAST APT 2 , TORONTO , ON",2017-09-14,Halloway,,,938,3.0,907-487-6394,M4L1E8,ON
702,187 GREENWOOD AVENUE,,TORONTO,,cclinchji@goodreads.com,Clarey,"187 GREENWOOD AVENUE , TORONTO , ON",2015-06-11,Clinch,,,709,,,M4L2P8,ON
703,1037 GREENWOOD AVE,1989-01-25,EAST YORK,Canada,ssleetjj@com.com,Saxon,"1037 GREENWOOD AVE , EAST YORK , ON",2017-03-18,Sleet,,,329,7.0,616-425-2042,M4J4C9,ON
704,203 ERSKINE AVE,1980-10-25,TORONTO,Canada,hjerramsjk@loc.gov,Hall,"203 ERSKINE AVE , TORONTO , ON",2016-04-08,Jerrams,,,936,7.0,720-974-8856,M4P1Z5,ON
705,203 ERSKINE AVE,1994-12-06,TORONTO,Canada,jseejl@soup.io,Jammal,"203 ERSKINE AVE , TORONTO , ON",2015-08-13,See,,,31,3.0,801-508-2524,M4P1Z5,ON
706,25 PARKWOOD AVE,1997-04-08,TORONTO,Canada,mpostgatejm@xinhuanet.com,Mamie,"25 PARKWOOD AVE , TORONTO , ON",2015-05-19,Postgate,,,667,1.0,757-739-1901,M4V2W9,ON
707,1004 OCONNOR DRIVE APT 304,1980-04-11,TORONTO,Canada,vcerithjn@yandex.ru,Viv,"1004 OCONNOR DRIVE APT 304 , TORONTO , ON",2015-12-05,Cerith,,,922,9.0,713-154-1950,M4B2T3,ON
708,193 CHISHOLM AVE,,TORONTO,,dolnerjo@senate.gov,Dianne,"193 CHISHOLM AVE , TORONTO , ON",2015-12-03,Olner,,,342,,,M4C4V9,ON
709,256 MILVERTON BLVD,1994-11-16,TORONTO,Canada,sbornejp@bing.com,Sloane,"256 MILVERTON BLVD , TORONTO , ON",2017-07-24,Borne,,,464,9.0,772-627-2529,M4J1V5,ON
710,549 DONLANDS AVENUE BSMT,1997-06-18,EAST YORK,Canada,gishamjq@soundcloud.com,Glenn,"549 DONLANDS AVENUE BSMT , EAST YORK , ON",2017-09-17,Isham,,,606,3.0,501-348-3852,M4J3S4,ON
711,232 WOODMOUNT AVE,1995-03-27,TORONTO,Canada,dfuentejr@ebay.com,Darby,"232 WOODMOUNT AVE , TORONTO , ON",2016-12-15,Fuente,,,886,5.0,209-899-7477,M4C3Z8,ON
712,232 WOODMOUNT AVE,1977-08-18,EAST YORK,Canada,mfolliottjs@shop-pro.jp,Marabel,"232 WOODMOUNT AVE , EAST YORK , ON",2017-07-03,Folliott,,,692,7.0,517-135-6771,M4C3Z8,ON
713,2507-565 SHERBOURNE ST,1988-11-08,TORONTO,Canada,wlamdinjt@cyberchimps.com,Wilow,"2507-565 SHERBOURNE ST , TORONTO , ON",2016-10-08,Lamdin,,,733,6.0,806-964-9527,M4X1W7,ON
714,6 HALKIN CRES,1984-09-14,NORTH YORK,Canada,mtoozeju@state.gov,Miner,"6 HALKIN CRES , NORTH YORK , ON",2016-07-10,Tooze,,,871,1.0,713-612-1827,M4A1M7,ON
715,2738 ST CLAIR AVE E,1977-05-21,TORONTO,Canada,jfrankishjv@ycombinator.com,Janek,"2738 ST CLAIR AVE E , TORONTO , ON",2016-08-18,Frankish,,,453,3.0,831-159-2102,M4B1M7,ON
716,35 THORNCLIFFE PARK DR SUIT   414,1984-10-03,EAST YORK,Canada,otoffanellijw@tiny.cc,Ozzy,"35 THORNCLIFFE PARK DR SUIT   414 , EAST YORK , ON",2015-09-12,Toffanelli,,,502,9.0,973-923-1035,M4H1J3,ON
717,2844 DANFORTH AVE APT#1,1994-09-19,TORONTO,Canada,pdiboldijx@ow.ly,Purcell,"2844 DANFORTH AVE APT#1 , TORONTO , ON",2016-07-10,Di Boldi,,,902,2.0,305-846-7008,M4C1M1,ON
