address_line,birth_date,city,country,email,first_name,join_date,last_name,latitude,longitude,member_id,membership_length,phone_number,postal_code,state
127 BROADWAY AVE APT 208,9/8/79,TORONTO,Canada,dwebburnkm@purevolume.com,Dare,8/20/17,Webburn,43.7105572,-79.3922631,537,6,757-813-4383,M4P1V4,ON
902-1849 YONGE ST,4/11/77,TORONTO,Canada,tohanleykn@nhs.uk,Tarrah,8/18/17,O'Hanley,43.696974,-79.3958391,810,3,239-454-5400,M4S1Y2,ON
404-11 CRESCENT PL,11/11/84,TORONTO,Canada,fcarnduffko@theatlantic.com,Fidel,2/18/17,Carnduff,43.6952444,-79.2923911,107,10,225-492-1087,M4C5L9,ON
330 JARVIS ST APT 509,2/6/99,TORONTO,Canada,jgresskp@facebook.com,Jeffry,4/7/15,Gress,43.6626249,-79.3770129,706,2,816-103-4026,M4Y3A3,ON
705-8 BROADWAY AVE,11/18/83,TORONTO,Canada,cburkertkq@baidu.com,Cornelius,6/1/17,Burkert,43.7098162,-79.3982212,419,9,305-451-9917,M4P3G7,ON
30 WAKUNDA PLACE 6,11/24/96,NORTH YORK,Canada,jwheatmankr@naver.com,Jarrod,5/2/15,Wheatman,43.7159648,-79.3028367,355,1,512-509-2668,M4A1A3,ON
82 HAMILTON ST,4/15/89,TORONTO,Canada,mfebenks@chron.com,Margalit,12/10/16,Feben,43.6608817,-79.3517572,776,3,571-288-5083,M4M2C8,ON
58 THORNCLIFFE PARK DRIVE APT 208,1/19/91,TORONTO,Canada,rjodrelleckt@chronoengine.com,Rogerio,5/6/16,Jodrellec,43.7046726,-79.342665,837,5,772-720-3072,M4H1K8,ON
208-58 THORNCLIFFE PARK DR,4/30/98,TORONTO,Canada,sgrahlmanku@blinklist.com,Skell,4/28/15,Grahlman,43.7046726,-79.342665,261,10,508-817-2026,M4H1K8,ON
178 HEWARD AVE,7/10/81,TORONTO,Canada,fstqueninkv@bluehost.com,Flossie,5/2/15,St Quenin,43.6602102,-79.3387075,916,1,405-435-3049,M4M2T7,ON
178 HEWARD AVE,2/27/99,TORONTO,Canada,lnicekw@princeton.edu,Lily,11/9/15,Nice,43.6602102,-79.3387075,419,5,703-560-9424,M4M2T7,ON
85 THORNCLIFFE PARK DRIVE SUITE 2401,4/18/90,TORONTO,Canada,gfrancescottikx@ucoz.ru,Gordon,3/8/16,Francescotti,43.7072062,-79.3412219,184,8,913-534-0163,M4H1L6,ON
85 THORNCLIFFE PARK DRIVE SUITE 2401,11/28/84,TORONTO,Canada,ctollerfieldky@stumbleupon.com,Corry,12/13/15,Tollerfield,43.7072062,-79.3412219,252,6,913-626-7747,M4H1L6,ON
670 PARLIAMENT STREET SUITE 715,10/11/96,TORONTO,Canada,ghowsinkz@senate.gov,Garvey,6/15/17,Howsin,43.6706929,-79.3707889,479,4,509-703-9128,M4X1R4,ON
23 WESTWOOD AVE,2/20/90,TORONTO,Canada,fnewbattl0@shareasale.com,Fleming,2/5/17,Newbatt,43.6849801,-79.3549777,328,4,404-788-2105,M4K2A6,ON
465-283 DANFORTH AVE,9/28/88,TORONTO,Canada,lbangerl1@gravatar.com,Lexy,8/5/17,Banger,43.6767889,-79.3543553,159,9,843-672-4890,M4K1N2,ON
2C-4 DEER PARK CRES,4/8/92,TORONTO,Canada,rjeayesl2@guardian.co.uk,Ronnica,12/16/15,Jeayes,43.6878579,-79.3989468,196,2,361-926-4479,M4V2C3,ON
207 DONLAND AVE,3/7/80,EAST YORK,Canada,frollol3@nytimes.com,Finlay,1/26/17,Rollo,43.6865839,-79.339591,76,5,412-160-1367,M4J3P9,ON
815-5 MASSEY SQUARE,10/12/79,TORONTO,Canada,mtremellierl4@ox.ac.uk,Marabel,4/10/15,Tremellier,43.6961636,-79.2929568,46,1,317-910-6298,M4C5L6,ON
1044 VICTORIA PARK AVE,3/25/98,EAST YORK,Canada,vcosbeyl5@redcross.org,Violet,4/1/16,Cosbey,43.7059619,-79.2950144,538,4,561-954-5703,M4B2K1,ON
1044 VICTORIA PARK AVE,10/20/86,EAST YORK,Canada,cduncanl6@github.io,Charlean,10/18/16,Duncan,43.7059619,-79.2950144,183,10,225-968-1872,M4B2K1,ON
95 THORNCLIFFE PARK DR. UNIT 3005,7/31/80,EAST YORK,Canada,gdunstanl7@ask.com,Gretal,2/25/16,Dunstan,43.7077887,-79.3404903,557,3,337-725-0079,M4H1L7,ON
3018 YONGE ST 1005#,,TORONNTO,,mblakedenl8@cbc.ca,Marybeth,6/21/16,Blakeden,43.7242393,-79.4025496,378,,,M4N0A5,ON
118 WITHROW AVE,5/11/84,TORONTO,Canada,lropartzl9@mlb.com,Lizbeth,5/15/17,Ropartz,43.6710148,-79.3481691,292,2,773-613-0931,M4K1C9,ON
3000 YONGE STREET APT 523,1/12/98,TORONTO,Canada,dbensonla@mashable.com,Drucill,1/24/16,Benson,43.7237607,-79.4020352,836,6,701-238-8727,M4N2K5,ON
195 TORRENS AVE,3/14/78,EAST YORK,Canada,jpreistlb@mac.com,Jasmine,3/6/17,Preist,43.6919224,-79.3458888,265,3,612-123-2530,M4J2P6,ON
26 BASTEDO AVE,3/22/87,TORONTO,Canada,weouzanlc@tuttocitta.it,Wyatan,11/23/16,Eouzan,43.6803929,-79.3178176,897,9,626-705-0659,M4C3M7,ON
500 AVENUE RD #302,10/31/96,TORONTO,Canada,jcapstackld@blogger.com,Jacinda,7/19/16,Capstack,43.6882273,-79.4026627,239,7,512-457-2374,M4V2J6,ON
8 MOOREHILL DR,7/14/99,EAST YORK,Canada,bbusele@ovh.net,Berta,6/5/17,Buse,43.6920419,-79.3716381,159,8,718-944-4583,M4G1A1,ON
88 COLGATE AVENUE 208,,TORONTO,,stanswelllf@clickbank.net,Sawyere,4/11/17,Tanswell,43.6623091,-79.3413875,867,,,M4M0A6,ON
55 PALMER AVE,6/17/99,TORONTO,Canada,dridgedelllg@jalbum.net,Daven,6/6/17,Ridgedell,43.6924517,-79.3003141,259,5,502-913-1272,M4C4Z7,ON
1460 BAYVIEW AVE,8/2/92,TORONTO,Canada,fborreslh@joomla.org,Finn,7/7/17,Borres,43.7027452,-79.3743954,40,10,915-838-7783,M4G3B3,ON
133 ERSKINE AVE APARTMENT 301,4/26/77,TORONTO,Canada,aparkynli@studiopress.com,Abbe,10/21/15,Parkyn,43.7118854,-79.3940398,451,8,951-353-7079,M4P1Y8,ON
349 MANOR RD E,9/2/83,TORONTO,Canada,lplaillj@ycombinator.com,Lavinia,2/22/17,Plail,43.7054841,-79.3818413,437,7,754-542-2508,M4S1S6,ON
329 DONLANDS AVE,8/19/96,EAST YORK,Canada,lbartozzilk@i2i.jp,Lincoln,8/3/17,Bartozzi,43.6926232,-79.3420025,79,9,907-882-6907,M4J3R8,ON
172 WOODMOUNT AVE,4/29/90,TORONTO,Canada,clightbodyll@bandcamp.com,Carolee,11/26/17,Lightbody,43.6909242,-79.3178924,933,3,202-983-3052,M4C3Z2,ON
1127 WOODBINE AVE,3/28/91,TORONTO,Canada,ahaberchamlm@bandcamp.com,Anne-corinne,4/25/16,Habercham,43.6898857,-79.3143486,134,2,720-173-4080,M4C4C6,ON
1127 WOODBINE AVE,2/5/97,TORONTO,Canada,dcicculiln@lulu.com,Dukie,7/27/17,Cicculi,43.6898857,-79.3143486,244,4,402-836-2477,M4C4C6,ON
57 CAMERON CRES,3/18/95,EAST YORK,Canada,sphysiclo@cmu.edu,Spike,5/1/17,Physic,43.7085301,-79.3717975,571,3,404-268-1582,M4G2A1,ON
202-3 BIGGIN COURT,11/27/80,NORTH YORK,Canada,sphysiclp@msn.com,Shanon,1/10/15,Physic,43.7283018,-79.3058686,490,4,812-509-3533,M4A1M1,ON
789 O'CONNOR DR,4/10/91,EAST YORK,Canada,sstollenberglq@tumblr.com,Sandy,2/3/15,Stollenberg,43.7047926,-79.3130438,233,2,904-835-0484,M4B2S5,ON
9-260 LOGAN AVE,10/14/85,TORONTO,Canada,ailbertlr@cdc.gov,Aurie,1/1/17,Ilbert,43.6610483,-79.3429804,278,8,682-939-0503,M4M2N4,ON
1105-75 EASTDALE AVE,9/26/79,TORONTO,Canada,lbeccerols@twitpic.com,Lanie,12/1/16,Beccero,43.695124,-79.3002862,270,10,510-954-4235,M4C5N3,ON
1106-75 EASTDALE AVE,11/6/90,TORONTO,Canada,tivchenkolt@comcast.net,Traci,3/23/16,Ivchenko,43.695124,-79.3002862,639,4,334-425-0585,M4C5N3,ON
25 SHERWOOD AVE APRT 420,9/26/92,TORONTO,Canada,bmckellarlu@cnbc.com,Bentlee,6/22/16,McKellar,43.7135389,-79.3980153,230,2,612-239-6007,M4P2A6,ON
1 RUMNEY ROAD,5/17/94,EAST YORK,Canada,dmarchingtonlv@tuttocitta.it,Darda,2/15/15,Marchington,43.6992923,-79.3170192,702,1,859-606-4109,M4C4J3,ON
101 CHARLES STREET E #517,3/21/99,TORONTO,Canada,vboustredlw@wikia.com,Veda,2/8/16,Boustred,43.6695928,-79.3805797,529,8,406-697-0771,M4Y1V2,ON
414-7 CRESCENT PL,6/20/85,EAST YORK,Canada,rcockshuttlx@nifty.com,Riobard,4/11/17,Cockshutt,43.6949766,-79.2916735,710,6,757-433-2588,M4C5L7,ON
414-7 CRESCENT PL,10/30/93,EAST YORK,Canada,nbarhamsly@lulu.com,Noni,5/13/16,Barhams,43.6949766,-79.2916735,851,9,202-612-5630,M4C5L7,ON
20 LESLIE STREET UNIT 219,10/8/88,TORONTO,Canada,bhubbuckslz@yelp.com,Bertha,9/14/16,Hubbucks,43.6602231,-79.3294809,296,2,626-247-2550,M4M3L4,ON
156 CASTLEFIELD AVE,8/6/98,TORONTO,Canada,wilyuninm0@shinystat.com,Woody,11/17/17,Ilyunin,43.7104832,-79.4069837,298,9,480-801-7270,M4R1G7,ON
156 CASTLEFIELD AVE,2/1/87,TORONTO,Canada,thoxeym1@usnews.com,Theodoric,12/15/16,Hoxey,43.7104832,-79.4069837,276,5,206-837-3151,M4R1G7,ON
B-236 SAMMON AVE,8/29/88,EAST YORK,Canada,ppettusm2@networksolutions.com,Paulie,11/14/15,Pettus,43.6860353,-79.3385559,537,1,805-327-8307,M4J1Z5,ON
B-236 SAMMON AVE,6/14/78,EAST YORK,Canada,gfetherstonhaughm3@oakley.com,Gibby,12/19/15,Fetherstonhaugh,43.6860353,-79.3385559,36,6,304-754-4031,M4J1Z5,ON
2208-30 ROEHAMPTON AVE,4/18/93,TORONTO,Canada,abadsworthm4@cdbaby.com,Andee,1/16/17,Badsworth,43.7084468,-79.3976005,614,2,772-932-7998,M4P0B9,ON
314-265 MAIN ST,12/22/81,TORONTO,Canada,earnalm5@jigsy.com,Elliot,11/6/15,Arnal,43.6877927,-79.2999674,462,9,612-465-5057,M4C4X3,ON
266 KENILWORTH AVE,1/14/77,TORONTO,Canada,dwalkowskim6@wp.com,Devonna,12/1/15,Walkowski,43.6741994,-79.3041495,675,3,561-494-9134,M4L3S8,ON
31-200 ERSKINE AVENUE,2/12/81,TORONTO,Canada,rlovelm7@arstechnica.com,Reinwald,2/22/15,Lovel,43.7127992,-79.390828,540,7,410-808-9057,M4P1Z4,ON
701-40 EGLINTON AVE E,7/30/85,TORONTO,Canada,castburym8@simplemachines.org,Cecile,1/17/17,Astbury,43.7073422,-79.3971364,47,10,515-169-4002,M4P3A2,ON
20 NORTHBROOK RD,10/7/90,EAST YORK,Canada,cdeignanm9@sourceforge.net,Carmella,3/7/16,Deignan,43.6930585,-79.3373392,534,3,702-862-5256,M4J4G1,ON
249 LESLIE ST,3/6/97,TORONTO,Canada,yselfma@chicagotribune.com,Yalonda,11/11/15,Self,43.667881,-79.3320202,943,1,480-674-8784,M4M3C8,ON
8 BROADWAY AVE APT 401,1/8/84,TORONTO,Canada,anoycemb@parallels.com,Audi,7/10/17,Noyce,43.7098162,-79.3982212,257,6,415-353-9491,M4P3G7,ON
1730 EGLINTON AVE E SUIT 206,,NORTH YORK,,dstobiemc@amazon.co.uk,Dale,9/8/15,Stobie,43.725847,-79.310002,970,,,M4A2X9,ON
565 SHERBOURNE STREET APT 1404,,TORONTO,,birvinemd@cpanel.net,Beverly,1/9/17,Irvine,43.6701884,-79.3756451,817,,,M4X1W7,ON
1404-565 SHERBOURNE ST,8/17/97,TORONTO,Canada,aduberyme@shop-pro.jp,Anne-corinne,12/28/16,Dubery,43.6701773,-79.3756491,631,6,205-526-1020,M4X1W7,ON
1108-22 WELLESLEY ST E,12/16/90,TORONTO,Canada,bbrowningmf@mapy.cz,Bail,6/15/17,Browning,43.6654401,-79.3833546,223,2,917-742-8339,M4Y1G3,ON
22 TINDER CRES 106,,NORTH YORK,,bsibsonmg@scribd.com,Briano,12/25/16,Sibson,43.7263546,-79.3092085,64,,,M4A1L6,ON
143 A DAWES RD,5/6/98,EAST YORK,Canada,chargittmh@ft.com,Constance,6/13/17,Hargitt,43.693681,-79.2970517,896,6,412-212-6095,M4C5C1,ON
15 DRUMMONDVILLE LANE,3/31/81,TORONTO,Canada,cclimarmi@ycombinator.com,Cary,12/20/17,Climar,43.6871496,-79.2933589,536,8,719-551-7474,M4E3X7,ON
49 THORNCLIFFE PARK DR 318,1/9/95,TORONTO,Canada,bmacgorriemj@yahoo.co.jp,Burnaby,5/2/16,MacGorrie,43.7019693,-79.3423033,642,1,262-246-9672,M4H1J6,ON
5 ASHDALE AVE,3/2/88,TORONTO,Canada,rheaffeymk@yellowbook.com,Rosella,11/25/16,Heaffey,43.6663092,-79.3191935,729,2,513-787-4237,M4L2Y6,ON
169 BROADVIEW,,TORONTO,,nlefeaverml@symantec.com,Neil,6/17/15,Lefeaver,43.6608955,-79.3503278,67,,,M4M2G3,ON
124 LESLIE ST,10/6/79,TORONTO,Canada,rfeaveryearmm@scientificamerican.com,Raquel,1/18/16,Feaveryear,43.6641015,-79.330709,823,2,253-490-7512,M4M3C7,ON
68 BRENTCLIFFE ROAD,12/29/97,TORONTO,Canada,ljurschmn@abc.net.au,Lukas,8/9/16,Jursch,43.7166037,-79.3610216,211,2,404-385-8768,M4G3Y6,ON
2676 YONGE ST APT 307,10/18/91,TORONTO,Canada,bpiesoldmo@marriott.com,Brice,4/23/16,Piesold,43.7168271,-79.4007844,904,7,212-746-4828,M4N2H7,ON
763 SAMMON AVE,3/22/79,TORONTO,Canada,ogordgemp@ustream.tv,Obadiah,2/18/16,Gordge,43.6900631,-79.3190236,251,9,801-125-3872,M4C2E6,ON
39 TORRENS AVE APT 101,4/14/98,TORONTO,Canada,apedrolmq@icio.us,Anabel,8/14/15,Pedrol,43.69065,-79.35295,205,10,718-560-1177,M4K2H9,ON
640 MORTIMER AVE,9/11/77,EAST YORK,Canada,aabbadomr@goo.ne.jp,Allis,2/17/16,Abbado,43.6918201,-79.3198476,860,10,469-351-8440,M4C2J8,ON
2319-77 HUNTLEY ST,,TORONTO,,epettigrewms@soup.io,Edy,10/16/15,Pettigrew,43.6715547,-79.3787976,165,,,M4Y2P3,ON
37 WHITE PINE AVE,,EAST YORK,,tcordellemt@cdc.gov,Templeton,4/12/15,Cordelle,43.7071031,-79.3228141,960,,,M4B3A2,ON
75 THORNCLIFFE PARK DRIVE 510,7/8/83,TORONTO,Canada,hmaragamu@fc2.com,Hamilton,8/5/17,Maraga,43.705252,-79.341615,51,8,718-694-4246,M4H1L4,ON
37 QUEEN VICTORIA ST,8/31/93,TORONTO,Canada,gthainmv@ebay.com,Gaston,5/13/16,Thain,43.6770742,-79.3346433,576,3,801-871-8327,M4J1G1,ON
2017-140 ERSKINE AVE,4/5/92,TORONTO,Canada,gtruckellmw@etsy.com,Gleda,3/18/16,Truckell,43.7128484,-79.3939084,198,9,731-291-3562,M4P1Z2,ON
3712-88 BLOOR ST E,11/3/93,TORONTO,Canada,tharbarmx@ebay.com,Tilly,4/26/17,Harbar,43.670811,-79.3852395,162,6,608-755-1875,M4W3G9,ON
901-1175 BROADVIEW AVENUE,2/22/88,EAST YORK,Canada,sfigguresmy@wordpress.com,Shirleen,3/11/15,Figgures,43.6890286,-79.3544916,307,10,512-181-0111,M4K2S9,ON
814-10 BOULTBEE AVE,4/10/86,TORONTO,Canada,cnuttonmz@google.cn,Carleton,4/28/15,Nutton,43.6728114,-79.3398831,319,6,707-555-6310,M4J1A6,ON
2178 QUEEN STREET EAST APT NUMBER 8,,TORONTO,,kbecraftn0@squarespace.com,Kennedy,9/1/16,Becraft,43.6722063,-79.2908934,118,,,M4E1E6,ON
322 LINSMORE CRES,4/30/99,EAST YORK,Canada,adevinn1@eventbrite.com,Antonino,3/9/15,Devin,43.6949309,-79.3356744,137,8,734-108-9571,M4J4M2,ON
43 THORNCLIFFE PARK DR APT   108,2/20/88,TORONTO,Canada,ojowersn2@ustream.tv,Oralla,3/26/16,Jowers,43.7004464,-79.3444959,443,3,757-167-0257,M4H1J4,ON
221-3800 YONGE ST,12/8/95,TORONTO,Canada,jsimacekn3@theatlantic.com,Jamil,1/15/17,Simacek,43.7388999,-79.4067352,762,9,775-234-1507,M4N3P7,ON
85 BLOOR ST EAST 2007,8/14/99,TORONTO,Canada,gpascoen4@nhs.uk,Gabbie,4/9/15,Pascoe,43.6703733,-79.3844718,375,5,212-132-0112,M4W3Y1,ON
85 BLOOR ST EAST 2007,7/3/79,TORONTO,Canada,tfellonn5@freewebs.com,Tudor,1/22/16,Fellon,43.6703733,-79.3844718,757,6,907-994-3479,M4W3Y1,ON
87 BROWNING AVE,8/28/98,TORONTO,Canada,ddreppn6@last.fm,Darlleen,12/21/17,Drepp,43.6816018,-79.3536323,127,4,714-658-3088,M4K1W1,ON
26 CHUDLEIGH AVE,4/1/79,TORONTO,Canada,eoshaughnessyn7@ucla.edu,Editha,4/20/16,O'Shaughnessy,43.7239738,-79.4045624,312,1,719-515-4577,M4R1T2,ON
26 CHUDLEIGH AVE,,TORONTO,,mbusn8@usa.gov,Marten,11/22/16,Bus,43.7239738,-79.4045624,406,,,M4R1T2,ON
439 PAPE AVE,,TORONTO,,gniemiecn9@skype.com,Guthry,5/13/16,Niemiec,43.6715462,-79.3414587,988,,,M4K3P6,ON
49 THYRA AVE BASEMENT APARTMENT,4/15/84,EAST YORK,Canada,mmurdenna@yale.edu,Marita,12/4/15,Murden,43.6929539,-79.2909908,533,1,316-673-3479,M4C5G6,ON
67 WINCHESTER ST,,TORONTO,,ppetytnb@clickbank.net,Petronilla,7/23/16,Petyt,43.6659786,-79.3675567,416,,,M4X1A8,ON
604-22 THORNCLIFFE PARK DR,2/14/79,EAST YORK,Canada,dhounihannc@chron.com,Derk,3/13/15,Hounihan,43.703687,-79.3467632,148,10,860-389-2519,M4H1H5,ON
403-11 MAIN ST,6/3/92,TORONTO,Canada,asimkinnd@csmonitor.com,Arabel,2/21/15,Simkin,43.6792635,-79.2977917,392,1,503-745-9063,M4E3W1,ON
142 BOWOOD AVE,9/10/77,TORONTO,Canada,drochfordne@noaa.gov,Darelle,2/5/17,Rochford,43.7296074,-79.398625,7,6,916-342-6479,M4N1Y5,ON
178 BAIN AVE,8/7/85,TORONTO,Canada,zsprowlesnf@51.la,Zia,2/25/16,Sprowles,43.6722488,-79.3465882,195,5,571-486-2369,M4K1G1,ON
197 MUNRO ST,6/27/85,TORONTO,Canada,mbuxtonng@goo.ne.jp,Massimo,8/26/17,Buxton,43.6638687,-79.3537367,471,8,813-934-7548,M4M2C1,ON
50 GLENSHAW CRESCENT,9/29/91,TORONTO,Canada,sbootenh@youku.com,Stefanie,12/14/17,Boote,43.7090973,-79.3184688,45,3,202-474-6115,M4B2C9,ON
7 JACKES AVENUE- 2009,7/3/81,TORONTO,Canada,mnussiini@creativecommons.org,Mirna,4/15/17,Nussii,43.6847358,-79.3916563,832,2,215-507-5251,M4T1E3,ON
1904-1501 WOODBINE AVE,6/2/93,EAST YORK,Canada,swhitefordnj@cbslocal.com,Shalna,1/21/15,Whiteford,43.6998917,-79.3180236,214,8,508-273-1954,M4C4H1,ON
24 TISDALE AVE,2/10/95,TORONTO,Canada,kclistnk@shutterfly.com,Kelila,9/14/16,Clist,43.7212239,-79.3067865,706,3,202-859-7555,M4A2Y3,ON
38 COXWELL AVE,10/16/92,TORONTO,Canada,ayannenl@paginegialle.it,Ardelle,5/10/15,Yanne,43.6676445,-79.317311,156,5,716-554-0080,M4L3A7,ON
1430 YONGE STREET SUITE 903,9/21/88,TORONTO,Canada,ptolannm@businessweek.com,Pryce,11/3/15,Tolan,43.6871215,-79.3941658,192,9,248-775-4148,M4T1Y6,ON
1430 YONGE STREET SUITE 903,3/5/77,TORONTO,Canada,dmasonn@dropbox.com,Deanna,8/24/15,Maso,43.6871215,-79.3941658,656,7,205-104-2545,M4T1Y6,ON
104 A DAWES RD,,TORONTO,,lnylandno@virginia.edu,Lind,2/15/16,Nyland,43.6922359,-79.2973291,88,,,M4C5B6,ON
247 CEDARVALE AVE,11/19/95,TORONTO,Canada,aeastopnp@parallels.com,Aurelia,2/10/16,Eastop,43.6909633,-79.3128911,803,3,281-998-2174,M4C4K3,ON
77 HOWARD ST APT 1404,4/2/95,TORONTO,Canada,ahinernq@nymag.com,Arlena,3/16/17,Hiner,43.6708529,-79.3727891,225,5,513-130-9100,M4X1J9,ON
319 LAIRD DR,6/2/77,TORONTO,Canada,mtremolletnr@theglobeandmail.com,Molli,8/19/15,Tremollet,43.7160143,-79.3654472,945,4,323-455-4226,M4G3X7,ON
2104-260 WELLESLEY ST E,,TORONTO,,lmcasgillns@vinaora.com,Laurent,6/22/15,McAsgill,43.6691593,-79.3718059,585,,,M4X1G6,ON
802-55 BLOOR ST E,2/15/90,TORONTO,Canada,ctideynt@dot.gov,Carmon,7/4/15,Tidey,43.6702288,-79.3851457,947,2,915-604-6453,M4W3W6,ON
650 PARLIAMENT ST APT 1721,7/24/98,TORONTO,Canada,gsterricksnu@theatlantic.com,Gustie,7/28/15,Sterricks,43.6697615,-79.3704028,223,1,419-800-0754,M4X1R3,ON
1905-30 ROEHAMPTOM AVE,4/18/81,TORONTO,Canada,njestenv@pbs.org,Nonna,3/7/16,Jeste,43.7084468,-79.3976005,664,7,815-467-4050,M4P0B9,ON
175 WESTWOOD AVE,12/26/81,TORONTO,Canada,dahlinnw@yellowbook.com,Diann,2/7/17,Ahlin,43.6861658,-79.3492599,466,5,571-112-7353,M4K2B2,ON
316 WILLOW AV,11/29/95,TORONTO,Canada,mdoneldnx@guardian.co.uk,Myron,5/27/16,Doneld,43.6793717,-79.2892114,915,2,512-732-4015,M4E3K7,ON
32 HOLLAND AVE,2/9/81,EAST YORK,Canada,emacdowalny@alibaba.com,Elset,1/10/16,MacDowal,43.7155927,-79.301175,444,3,806-632-8041,M4B2C6,ON
240 BESSBOROUGH DRIVE,7/13/97,TORONTO,Canada,bvassnz@rambler.ru,Brendin,7/6/16,Vass,43.7087776,-79.3711517,690,9,309-980-0769,M4G3K3,ON
1708-71 THORNCLIFFE PARK DR,4/21/79,TORONTO,Canada,cdillintono0@admin.ch,Cilka,12/10/16,Dillinton,43.704528,-79.3404305,604,7,423-603-0728,M4H1L3,ON
304-630 QUEENS STREET EAST,7/26/89,TORONTO,Canada,icarmano1@cbslocal.com,Ingmar,6/18/16,Carman,43.658451,-79.3527222,629,2,606-203-8657,M4M1G3,ON
37 WOODINGTON AVE,4/8/88,TORONTO,Canada,cryveso2@businessweek.com,Colline,7/23/17,Ryves,43.6852415,-79.3211992,132,8,713-658-7699,M4C3J4,ON
68 HILLSIDE DR 310,,TORONTO,,dbeterisso3@thetimes.co.uk,Deena,10/23/17,Beteriss,43.6895339,-79.3565561,598,,,M4K2M4,ON
9 HALDON AVE APT 529,,EAST YORK,,wsneakero4@slate.com,Woody,6/20/16,Sneaker,43.6975477,-79.3112677,346,,,M4C4P5,ON
401-205 COSBURN AVE,3/1/80,EAST YORK,Canada,vdugdaleo5@gnu.org,Vince,10/15/16,Dugdale,43.6900858,-79.3439157,466,3,859-458-6387,M4J2L4,ON
3105-500 SHERBOURNE STREET,3/22/97,TORONTO,Canada,mlyndso6@wisc.edu,Miranda,12/23/15,Lynds,43.6679145,-79.3756807,395,3,330-234-8798,M4X1L1,ON
83 WOODBINE AVE,12/21/90,TORONTO,Canada,scanfero7@psu.edu,Shepherd,12/10/15,Canfer,43.6665767,-79.3046249,75,9,806-951-4699,M4L3P1,ON
167 HEATH ST E,,TORONTO,,borraho8@vinaora.com,Blythe,6/8/17,Orrah,43.691683,-79.3856653,183,,,M4T1S6,ON
169 PARKMOUNT RD,9/14/87,TORONTO,Canada,bstrangeo9@prnewswire.com,Blanch,3/20/17,Strange,43.6812721,-79.3254243,574,3,336-152-8838,M4J4V3,ON
281 ST CLAIR AVENUE EAST,8/14/91,TORONTO,Canada,rwaycottoa@spotify.com,Royce,6/24/16,Waycott,43.6902929,-79.3824943,898,3,301-723-5277,M4T1P3,ON
540 SHERBOURNE 702,,TORONTO,,lbraksperob@facebook.com,Linell,2/27/16,Braksper,43.6691205,-79.3759402,457,,,M4X1L2,ON
5 BRYNHURST COURT,10/6/85,TORONTO,Canada,ppettifordoc@cafepress.com,Peder,4/27/15,Pettiford,43.7158422,-79.3979851,951,10,661-257-6773,M4P2J9,ON
33 ROSEHILL AVE UNIT 601,4/30/99,TORONTO,Canada,hbrotheridgeod@parallels.com,Hew,5/1/17,Brotheridge,43.6864823,-79.3910105,519,7,801-114-0535,M4T1G4,ON
17 DENTON AVE,5/17/86,EAST YORK,Canada,ebielfeldoe@elpais.com,Emlen,12/9/17,Bielfeld,43.6927159,-79.28918,493,4,214-117-7954,M4C1T7,ON
2727 YONGE ST #413,11/5/90,TORONTO,Canada,rsimcockof@zimbio.com,Rodrigo,5/12/17,Simcock,43.7174574,-79.4001373,733,7,202-621-3070,M4N3R6,ON
6 WOODMOUNT AVE,6/20/86,TORONTO,Canada,dbarnshawog@weather.com,Danette,5/25/17,Barnshaw,43.6853337,-79.3155201,717,5,718-379-3234,M4C3X5,ON
52 FAIRVIEW BLVD,6/24/92,TORONTO,Canada,mkildahloh@cdbaby.com,Marthe,8/21/17,Kildahl,43.6756294,-79.3543241,618,1,510-751-7404,M4K1L9,ON
31 RANLEIGH AVE,4/28/97,TORONTO,Canada,hsalteroi@twitpic.com,Hope,8/21/16,Salter,43.7276577,-79.401725,36,8,410-956-1993,M4N1X2,ON
21 BRIGHTON AVE,11/21/83,TORONTO,Canada,mvassayoj@yale.edu,Malchy,11/20/16,Vassay,43.6640575,-79.3375039,555,4,414-782-7718,M4M1P3,ON
276 MACPHERSON AVE,3/11/97,TORONTO,Canada,padamouok@tripod.com,Pamelina,11/8/16,Adamou,43.6773778,-79.4011798,995,4,303-208-9295,M4V1A3,ON
271 DONLANDS AVE,12/1/96,EAST YORK,Canada,ngeraschol@godaddy.com,Nikki,12/4/16,Gerasch,43.6885325,-79.3404079,608,9,901-197-0887,M4J3R5,ON
795 WOODBINE AVE,,TORONTO,,eflitcroftom@live.com,Eberto,1/11/17,Flitcroft,43.6815521,-79.3107965,315,,,M4E2J5,ON
7 CRESCENT PLACE 403,5/2/93,TORONTO,Canada,kjeffcockon@samsung.com,Koo,6/25/17,Jeffcock,43.6949766,-79.2916735,180,3,859-770-1501,M4C5L7,ON
1407 38 AVOCA AVE,5/28/77,TORONTO,Canada,mmarzellaoo@youku.com,Marline,8/24/16,Marzella,43.6887157,-79.3900795,745,3,504-896-0429,M4T2B9,ON
1363 QUEEN ST E 20,,TORONTO,,mmithamop@google.com.au,Marys,8/15/15,Mitham,43.6642556,-79.3253031,700,,,M4L1C7,ON
43 EGLINTON AVE E APT 611,8/23/84,TORONTO,Canada,ecreaseyoq@springer.com,Ellynn,7/9/15,Creasey,43.7067029,-79.3969942,144,10,814-893-8019,M4P1A2,ON
